layer,neuron,n,mean_effect,mean_abs_effect,sign_consistency,examples
5,23,1,0.003189935116097331,0.003189935116097331,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003189935116097331}]"
4,2024,1,0.003188965143635869,0.003188965143635869,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.003188965143635869}]"
12,393,2,-0.0031887509394437075,0.0031887509394437075,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.003008004277944565}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.00336949760094285}]"
9,3420,1,-0.0031883663032203913,0.0031883663032203913,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031883663032203913}]"
6,1094,2,-0.003187565947882831,0.003187565947882831,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003081496572121978}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0032936353236436844}]"
6,696,1,-0.0031868235673755407,0.0031868235673755407,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.0031868235673755407}]"
4,3373,1,0.003186624962836504,0.003186624962836504,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003186624962836504}]"
6,732,1,0.0031854291446506977,0.0031854291446506977,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.0031854291446506977}]"
6,2451,1,-0.0031850028317421675,0.0031850028317421675,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031850028317421675}]"
13,3042,1,0.0031849800143390894,0.0031849800143390894,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.0031849800143390894}]"
6,984,1,-0.0031838305294513702,0.0031838305294513702,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031838305294513702}]"
4,4848,1,0.003183499677106738,0.003183499677106738,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003183499677106738}]"
3,3568,1,-0.0031827271450310946,0.0031827271450310946,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0031827271450310946}]"
11,1617,1,0.0031826745253056288,0.0031826745253056288,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0031826745253056288}]"
7,4154,2,0.0031810582149773836,0.0031810582149773836,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0030284347012639046}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0033336817286908627}]"
8,3069,2,-5.060178227722645e-05,0.0031796025577932596,0.5,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.003230204340070486}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003129000775516033}]"
5,2045,1,0.0031792016234248877,0.0031792016234248877,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0031792016234248877}]"
10,930,1,0.003177595790475607,0.003177595790475607,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003177595790475607}]"
5,4788,1,-0.0031772879883646965,0.0031772879883646965,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0031772879883646965}]"
5,2466,1,0.003176274476572871,0.003176274476572871,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003176274476572871}]"
10,3730,1,0.0031755086965858936,0.0031755086965858936,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.0031755086965858936}]"
5,4463,1,-0.0031752916984260082,0.0031752916984260082,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031752916984260082}]"
12,3171,1,0.003173635806888342,0.003173635806888342,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003173635806888342}]"
11,4790,1,0.0031735652592033148,0.0031735652592033148,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.0031735652592033148}]"
5,1281,1,-0.003173207864165306,0.003173207864165306,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003173207864165306}]"
8,1801,1,0.003172872820869088,0.003172872820869088,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.003172872820869088}]"
8,752,1,0.00317279901355505,0.00317279901355505,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.00317279901355505}]"
13,4573,1,-0.0031726048327982426,0.0031726048327982426,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031726048327982426}]"
11,3145,2,-0.003172256867401302,0.003172256867401302,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0029476627241820097}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003396851010620594}]"
7,2564,1,0.0031719242688268423,0.0031719242688268423,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0031719242688268423}]"
7,1207,1,-0.0031717063393443823,0.0031717063393443823,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.0031717063393443823}]"
12,3868,1,0.0031707563903182745,0.0031707563903182745,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0031707563903182745}]"
8,219,1,-0.0031705601140856743,0.0031705601140856743,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031705601140856743}]"
7,1378,1,0.00316970469430089,0.00316970469430089,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.00316970469430089}]"
12,4436,1,-0.0031695712823420763,0.0031695712823420763,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0031695712823420763}]"
9,2286,1,0.003168694907799363,0.003168694907799363,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003168694907799363}]"
4,3410,1,-0.0031679519452154636,0.0031679519452154636,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.0031679519452154636}]"
9,2796,2,-0.0031677078222855926,0.0031677078222855926,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.003420446068048477}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.002914969576522708}]"
12,2887,1,0.003167541930451989,0.003167541930451989,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003167541930451989}]"
4,2018,1,0.00316697359085083,0.00316697359085083,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.00316697359085083}]"
11,4059,1,0.003166724694892764,0.003166724694892764,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.003166724694892764}]"
9,4692,1,0.003166133537888527,0.003166133537888527,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.003166133537888527}]"
9,4746,1,0.0031652040779590607,0.0031652040779590607,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0031652040779590607}]"
9,2766,1,-0.0031645174603909254,0.0031645174603909254,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031645174603909254}]"
5,240,1,-0.003163497196510434,0.003163497196510434,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003163497196510434}]"
7,2596,3,-0.003163367509841919,0.003163367509841919,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031640189699828625}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0028825991321355104}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.003443484427407384}]"
9,2767,1,0.003163339104503393,0.003163339104503393,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003163339104503393}]"
9,3413,1,0.0031623796094208956,0.0031623796094208956,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0031623796094208956}]"
8,1549,1,0.003162217326462269,0.003162217326462269,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.003162217326462269}]"
8,4814,1,0.003161656204611063,0.003161656204611063,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.003161656204611063}]"
4,1070,1,0.0031615456100553274,0.0031615456100553274,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.0031615456100553274}]"
3,2581,1,0.0031615181360393763,0.0031615181360393763,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.0031615181360393763}]"
11,1236,3,0.0012284535138557355,0.0031612792517989874,0.6666666666666666,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.0026017515920102596}, {""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.003982847556471825}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.002899238606914878}]"
10,1758,1,0.003161022672429681,0.003161022672429681,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.003161022672429681}]"
11,109,2,-0.0031608996214345098,0.0031608996214345098,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.002422044984996319}, {""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0038997542578727007}]"
12,3020,2,0.0004319325089454651,0.0031606184784322977,0.5,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003592550987377763}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0027286859694868326}]"
12,3776,1,-0.0031604941468685865,0.0031604941468685865,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031604941468685865}]"
7,763,1,0.003159756539389491,0.003159756539389491,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.003159756539389491}]"
8,936,1,0.0031593323219567537,0.0031593323219567537,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.0031593323219567537}]"
4,2757,2,-0.0031592801678925753,0.0031592801678925753,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.003529344219714403}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0027892161160707474}]"
13,726,1,-0.0031592347659170628,0.0031592347659170628,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031592347659170628}]"
4,3431,1,-0.0031571248546242714,0.0031571248546242714,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0031571248546242714}]"
4,1019,1,0.003156727645546198,0.003156727645546198,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.003156727645546198}]"
10,3254,1,-0.003156650345772505,0.003156650345772505,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003156650345772505}]"
3,77,1,0.0031562214717268944,0.0031562214717268944,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.0031562214717268944}]"
9,2691,1,0.0031561492942273617,0.0031561492942273617,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0031561492942273617}]"
5,719,1,0.0031559113413095474,0.0031559113413095474,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.0031559113413095474}]"
4,123,1,0.003155698999762535,0.003155698999762535,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.003155698999762535}]"
4,2035,1,-0.0031542833894491196,0.0031542833894491196,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031542833894491196}]"
12,834,1,-0.0031541986390948296,0.0031541986390948296,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031541986390948296}]"
8,2809,1,-0.0031523648649454117,0.0031523648649454117,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031523648649454117}]"
10,548,1,-0.003151871729642153,0.003151871729642153,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.003151871729642153}]"
12,4442,2,0.00315154273994267,0.00315154273994267,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0029901822563260794}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0033129032235592604}]"
5,455,1,0.003150035860016942,0.003150035860016942,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003150035860016942}]"
11,2322,1,0.0031467475928366184,0.0031467475928366184,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.0031467475928366184}]"
10,1325,1,-0.0031461003236472607,0.0031461003236472607,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.0031461003236472607}]"
4,4083,1,-0.0031460679601877928,0.0031460679601877928,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0031460679601877928}]"
6,520,1,-0.0031453168485313654,0.0031453168485313654,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031453168485313654}]"
4,3184,1,0.0031450155656784773,0.0031450155656784773,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.0031450155656784773}]"
5,982,1,-0.003144292626529932,0.003144292626529932,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.003144292626529932}]"
9,2681,1,-0.0031431184615939856,0.0031431184615939856,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031431184615939856}]"
12,3749,1,0.00314117013476789,0.00314117013476789,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.00314117013476789}]"
6,2885,1,-0.003141041612252593,0.003141041612252593,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.003141041612252593}]"
4,2399,1,0.0031398297287523746,0.0031398297287523746,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.0031398297287523746}]"
4,3976,1,0.0031395882833749056,0.0031395882833749056,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.0031395882833749056}]"
12,4117,1,-0.0031395743135362864,0.0031395743135362864,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031395743135362864}]"
7,4837,1,-0.0031393023673444986,0.0031393023673444986,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031393023673444986}]"
10,3722,1,-0.0031384043395519257,0.0031384043395519257,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031384043395519257}]"
2,443,1,-0.0031361221335828304,0.0031361221335828304,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031361221335828304}]"
12,1626,1,-0.0031341235153377056,0.0031341235153377056,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0031341235153377056}]"
12,2250,2,0.003133301390334964,0.003133301390334964,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.0030779086519032717}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.003188694128766656}]"
1,3573,4,-0.0018353956984356046,0.003133015241473913,0.75,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0035664148163050413}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0015983008779585361}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.004772106185555458}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.0025952390860766172}]"
4,3362,1,0.003132688347250223,0.003132688347250223,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003132688347250223}]"
8,516,1,-0.0031324478331953287,0.0031324478331953287,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0031324478331953287}]"
0,674,3,0.0031315654050558805,0.0031315654050558805,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.0024817914236336946}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.0032827979885041714}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.0036301068030297756}]"
13,924,1,-0.0031309877522289753,0.0031309877522289753,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.0031309877522289753}]"
0,1297,1,0.0031302645802497864,0.0031302645802497864,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.0031302645802497864}]"
12,162,1,0.003129759803414345,0.003129759803414345,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003129759803414345}]"
5,795,1,-0.003129655960947275,0.003129655960947275,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.003129655960947275}]"
7,4830,1,0.0031288794707506895,0.0031288794707506895,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.0031288794707506895}]"
5,3681,1,-0.003128861542791128,0.003128861542791128,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.003128861542791128}]"
9,183,1,0.003128370735794306,0.003128370735794306,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.003128370735794306}]"
12,3585,1,-0.0031277970410883427,0.0031277970410883427,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.0031277970410883427}]"
10,3678,1,0.0031276815570890903,0.0031276815570890903,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.0031276815570890903}]"
12,2946,1,-0.0031268401071429253,0.0031268401071429253,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0031268401071429253}]"
0,1874,5,0.003126669954508543,0.003126669954508543,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.00423218822106719}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.0020233013201504946}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.002609904622659087}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.004000196699053049}]"
11,3673,1,0.003126118564978242,0.003126118564978242,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.003126118564978242}]"
9,1496,1,-0.0031260917894542217,0.0031260917894542217,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.0031260917894542217}]"
3,3127,2,-0.00014642905443906784,0.0031257616356015205,0.5,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0029793325811624527}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0032721906900405884}]"
4,2118,1,0.00312562333419919,0.00312562333419919,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.00312562333419919}]"
5,3873,1,0.0031255893409252167,0.0031255893409252167,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.0031255893409252167}]"
7,1839,2,0.003125426243059337,0.003125426243059337,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.0030714888125658035}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.0031793636735528708}]"
10,2011,1,-0.0031243476551026106,0.0031243476551026106,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.0031243476551026106}]"
6,3416,1,0.003123719710856676,0.003123719710856676,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.003123719710856676}]"
12,4636,2,0.0004254892701283097,0.003121999208815396,0.5,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.0035474884789437056}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.002696509938687086}]"
5,537,1,-0.0031206542626023293,0.0031206542626023293,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0031206542626023293}]"
