record_id,module_name,target_kind,matrix_shape,fit_kind,rec_err,functional_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,selected_terms,formula,honesty_note,tensor_path
mod.cls_blocks.0.attn.h7.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.49049606919288635,0.49855825304985046,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 83.30217742919922}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.15045166015625}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 50.17185974121094}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 41.033199310302734}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 8.882400512695312}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.275324821472168}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 1.038782000541687}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.9239720106124878}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 1.052370309829712}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.9345273375511169}, {""name"": ""DiffForward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": -0.7322128415107727}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.5897206664085388}]",+83.3*MinedResidualSVD0 + +66.15*MinedResidualSVD1 + +50.17*MinedResidualSVD2 + +41.03*MinedResidualSVD3 + +8.882*MinedResidualBlockMean4 + +5.275*MinedResidualToeplitzAvg + +1.039*RampDiag + -0.924*ShiftLeft8 + +1.052*DCTMid + -0.9345*MinedResidualBlockMean16 + -0.7322*DiffForward + -0.5897*BlockAvg32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h7.pt
mod.cls_blocks.0.fc1.LinearW,mod.cls_blocks.0.fc1,linear,512x128,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.5246680974960327,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc1.pt
mod.cls_blocks.0.fc2.LinearW,mod.cls_blocks.0.fc2,linear,128x512,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7384593486785889,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc2.pt
mod.cls_blocks.1.attn.h0.attention_qk,mod.cls_blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6391003727912903,0.6404017806053162,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.5584142208099365}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.661547899246216}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.6202287673950195}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.3101325035095215}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.8330227136611938}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.322153240442276}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.09993087500333786}, {""name"": ""DiffForward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": -0.09673494100570679}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.0929563120007515}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.08455335348844528}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.07058525085449219}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.05671948567032814}]",+3.558*MinedResidualSVD0 + +2.662*MinedResidualSVD1 + +2.62*MinedResidualSVD2 + +2.31*MinedResidualSVD3 + +0.833*MinedResidualBlockMean4 + +0.3222*MinedResidualToeplitzAvg + -0.09993*RampDiag + -0.09673*DiffForward + -0.09296*ShiftLeft4 + -0.08455*MinedResidualBlockMean8 + +0.07059*ShiftRight4 + -0.05672*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt
mod.cls_blocks.1.attn.h0.attention_vo,mod.cls_blocks.1.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5377060770988464,0.5507152676582336,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 63.93143081665039}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 52.49803924560547}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 47.478031158447266}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 42.060874938964844}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 10.18005084991455}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 4.0142364501953125}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 1.0260703563690186}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 1.1162352561950684}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -1.1148934364318848}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 2.263666868209839}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.6673650741577148}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -1.3575763702392578}]",+63.93*MinedResidualSVD0 + +52.5*MinedResidualSVD1 + +47.48*MinedResidualSVD2 + +42.06*MinedResidualSVD3 + +10.18*MinedResidualBlockMean4 + +4.014*MinedResidualToeplitzAvg + +1.026*DiffBackward + +1.116*Reverse + -1.115*PrefixMean + +2.264*BlockAvg4 + -0.6674*ShiftLeft2 + -1.358*DCTLow,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt
mod.cls_blocks.1.attn.h1.attention_qk,mod.cls_blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6344603300094604,0.6430619359016418,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.8906044960021973}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.2531826496124268}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.121232748031616}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.0360870361328125}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.8842086791992188}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.3768674433231354}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -0.12059545516967773}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.09385254979133606}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.0674516037106514}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.057451795786619186}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.04051929712295532}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.04013486206531525}]",+3.891*MinedResidualSVD0 + +3.253*MinedResidualSVD1 + +3.121*MinedResidualSVD2 + +3.036*MinedResidualSVD3 + +0.8842*MinedResidualBlockMean4 + +0.3769*MinedResidualToeplitzAvg + -0.1206*DCTLow + +0.09385*ShiftLeft1 + -0.06745*ShiftLeft8 + +0.05745*ShiftRight2 + -0.04052*MinedResidualBlockMean32 + -0.04013*ShiftLeft4,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h1.pt
mod.cls_blocks.1.attn.h1.attention_vo,mod.cls_blocks.1.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5541953444480896,0.5163903832435608,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 58.91487121582031}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 57.32487869262695}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 54.470314025878906}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 45.9862174987793}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 11.782808303833008}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 3.9480154514312744}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 1.7583903074264526}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -1.1021279096603394}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.3282122611999512}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.3423371315002441}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.866175651550293}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.8081989288330078}]",+58.91*MinedResidualSVD0 + +57.32*MinedResidualSVD1 + +54.47*MinedResidualSVD2 + +45.99*MinedResidualSVD3 + +11.78*MinedResidualBlockMean4 + +3.948*MinedResidualToeplitzAvg + +1.758*BlockAvg4 + -1.102*RampDiag + -1.328*MinedResidualBlockMean32 + +1.342*MinedResidualBlockMean8 + +0.8662*ShiftLeft8 + -0.8082*BlockAvg64,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h1.pt
mod.cls_blocks.1.attn.h2.attention_qk,mod.cls_blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6640130281448364,0.6672738790512085,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.093463897705078}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.3789167404174805}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.2175655364990234}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.1471312046051025}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.9428181648254395}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.361916720867157}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.09920753538608551}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.09848252683877945}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.0851021558046341}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.050126709043979645}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.051157645881175995}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.04551027715206146}]",+3.093*MinedResidualSVD0 + +2.379*MinedResidualSVD1 + +2.218*MinedResidualSVD2 + +2.147*MinedResidualSVD3 + +0.9428*MinedResidualBlockMean4 + +0.3619*MinedResidualToeplitzAvg + -0.09921*BlockAvg8 + +0.09848*MinedResidualBlockMean16 + -0.0851*MinedResidualBlockMean32 + +0.05013*ShiftLeft4 + +0.05116*ShiftLeft2 + -0.04551*RampDiag,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h2.pt
mod.cls_blocks.1.attn.h2.attention_vo,mod.cls_blocks.1.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5092996954917908,0.5204156041145325,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 81.59149932861328}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 62.8110237121582}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 55.15413284301758}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 41.93855285644531}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 8.232823371887207}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 4.670021057128906}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.4219458103179932}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.700067400932312}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.6076970100402832}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 0.8689339756965637}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -1.2393330335617065}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.5123259425163269}]",+81.59*MinedResidualSVD0 + +62.81*MinedResidualSVD1 + +55.15*MinedResidualSVD2 + +41.94*MinedResidualSVD3 + +8.233*MinedResidualBlockMean4 + +4.67*MinedResidualToeplitzAvg + +1.422*ShiftRight4 + +1.7*ShiftLeft1 + -1.608*ShiftLeft4 + +0.8689*DiffBackward + -1.239*DCTMid + +0.5123*ShiftRight8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h2.pt
mod.cls_blocks.1.attn.h3.attention_qk,mod.cls_blocks.1.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6016737818717957,0.610991895198822,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.616037845611572}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.3106532096862793}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.7742385864257812}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.560030937194824}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.7424311637878418}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.3196899890899658}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.20548684895038605}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.08908697962760925}, {""name"": ""GraphRingRW"", ""family"": ""graph"", ""origin"": ""base"", ""coef"": -0.07174627482891083}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.0783892273902893}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.09322765469551086}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.04497723653912544}]",+4.616*MinedResidualSVD0 + +3.311*MinedResidualSVD1 + +2.774*MinedResidualSVD2 + +2.56*MinedResidualSVD3 + +0.7424*MinedResidualBlockMean4 + +0.3197*MinedResidualToeplitzAvg + +0.2055*MinedResidualBlockMean8 + +0.08909*Reverse + -0.07175*GraphRingRW + -0.07839*RampDiag + -0.09323*MinedResidualBlockMean16 + -0.04498*BlockAvg64,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h3.pt
mod.cls_blocks.1.attn.h3.attention_vo,mod.cls_blocks.1.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.41048476099967957,0.41220250725746155,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 87.03565216064453}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 74.42205810546875}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 50.562992095947266}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 40.61397933959961}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 6.046350479125977}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 2.9426538944244385}, {""name"": ""DistanceDecay8"", ""family"": ""decay"", ""origin"": ""base"", ""coef"": 3.9428863525390625}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.842889130115509}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.8860964775085449}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.8248835802078247}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.5202307105064392}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.249222755432129}]",+87.04*MinedResidualSVD0 + +74.42*MinedResidualSVD1 + +50.56*MinedResidualSVD2 + +40.61*MinedResidualSVD3 + +6.046*MinedResidualBlockMean4 + +2.943*MinedResidualToeplitzAvg + +3.943*DistanceDecay8 + -0.8429*ShiftRight1 + -0.8861*BlockAvg2 + -1.825*BlockAvg32 + +0.5202*ShiftRight8 + -1.249*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h3.pt
